DirectoryFinWeek,Season,Week_start_date,Week_end_date,category,department,Gender,brand,Account_number,Orders,item_qty,%new customer,Revenue,Return value,Net Revenue,Return Rate,MD_revenue,FP_revenue,%Markdwon,%FullPrice,AOV
W202515,SS2025,03-05-2025,09-05-2025,t-shirts,fashion,men,fat face,321,273,421,21.18,11266,363006,750082,32.61,2257,9009,20.03,79.97,125.0520166
W202515,SS2025,03-05-2025,09-05-2025,t-shirts,fashion,women,joules,9240,7759,12967,10.12,497257,158668,143158,52.57,89304,407953,17.96,82.04,41.63117241
W202515,SS2025,03-05-2025,09-05-2025,tankinis,fashion,women,next,8564,7449,14607,17.15,1077537,47137,72122,39.52,242513,835024,22.51,77.49,18.51560317
W202515,SS2025,03-05-2025,09-05-2025,vests,fashion,Kids,next,3792,3688,6154,6.62,364961,68498,82910,45.24,84375,280586,23.12,76.88,22.1065849
W202515,SS2025,03-05-2025,09-05-2025,shoes,fashion,women,lipsy,5322,4569,8317,5.15,297821,211213,126943,62.46,58686,239135,19.71,80.29,56.14411423
W202515,SS2025,03-05-2025,09-05-2025,vests,fashion,women,love and roses,3231,2909,5033,8.11,183018,36552,39851,47.84,25817,157201,14.11,85.89,65.63831615
W202515,SS2025,03-05-2025,09-05-2025,sandals,fashion,women,kg kurt geiger,1363,1287,2566,10.34,80630,4406,2988,59.59,14934,65696,18.52,81.48,28.54826255
W202515,SS2025,03-05-2025,09-05-2025,blouses,fashion,women,yours curve,9985,8730,17855,7.31,754690,378552,286755,56.9,139593,615097,18.5,81.5,79.43964179
W202515,SS2025,03-05-2025,09-05-2025,rugs,homeware,unisex,asiatic rugs,5642,5037,10422,12.16,732839,251844,236881,51.53,86271,646568,11.77,88.23,57.93326221
W202515,SS2025,03-05-2025,09-05-2025,shorts,fashion,men,fat face,9293,8482,10189,11.57,488309,404565,466171,46.46,99396,388913,20.36,79.64,112.2950735
W202515,SS2025,03-05-2025,09-05-2025,duvets,homeware,unisex,next,7227,6831,12794,10.86,474351,87688,112145,43.88,57232,417119,12.07,87.93,43.34772234
W202515,SS2025,03-05-2025,09-05-2025,sandals,fashion,women,fat face,1630,1548,2367,11.04,76598,59110,61160,49.15,12408,64190,16.2,83.8,33.04120879
W202515,SS2025,03-05-2025,09-05-2025,trousers,fashion,women,white stuff,5861,5785,7483,20.58,188147,106669,123390,46.37,58942,129205,31.33,68.67,94.32513325
W202515,SS2025,03-05-2025,09-05-2025,dresses,fashion,women,seasalt cornwall,8287,7622,14764,8.04,781995,167210,184161,47.59,122032,659963,15.61,84.39,146.4045833
W202515,SS2025,03-05-2025,09-05-2025,coffee table,homeware,unisex,next,2554,2399,4908,8.07,324590,315720,145538,68.45,54949,269641,16.93,83.07,81.30759739
W202515,SS2025,03-05-2025,09-05-2025,skirts,fashion,women,lipsy,6550,6163,11510,11.08,345014,170415,146175,53.83,62715,282299,18.18,81.82,67.54640495
W202515,SS2025,03-05-2025,09-05-2025,rash vests,fashion,Kids,next,2864,2635,5375,14.87,283786,52433,34621,60.23,62009,221777,21.85,78.15,44.75784062
W202515,SS2025,03-05-2025,09-05-2025,shirts,fashion,men,fat face,9287,8674,10364,7.33,642729,56519,34062,62.4,170943,471786,26.6,73.4,120.7746667
W202515,SS2025,03-05-2025,09-05-2025,floor lights,homeware,unisex,next,6964,6177,6967,16.86,85264,46130,26266,63.72,22241,63023,26.08,73.92,71.75024777
W202515,SS2025,03-05-2025,09-05-2025,blouses,fashion,women,fat face,2353,1942,3159,8.24,187122,112137,203869,35.49,43052,144070,23.01,76.99,81.02717949
W202515,SS2025,03-05-2025,09-05-2025,dresses,fashion,Kids,jojo maman bb,6324,5979,12216,15.54,836790,142573,304525,31.89,232462,604328,27.78,72.22,128.292109
W202515,SS2025,03-05-2025,09-05-2025,ties,fashion,men,next,5626,5425,7831,20.41,549779,195630,254522,43.46,95871,453908,17.44,82.56,76.47842338
W202515,SS2025,03-05-2025,09-05-2025,suit jackets,fashion,men,moss,3274,3235,5172,19.79,384318,34483,23197,59.78,86192,298126,22.43,77.57,28.1778212
W202515,SS2025,03-05-2025,09-05-2025,belts,fashion,women,next,983,929,1180,19.63,28975,90527,155967,36.73,4311,24664,14.88,85.12,60.31172009
W202515,SS2025,03-05-2025,09-05-2025,shirts,fashion,women,reiss,5370,4463,8494,20.34,155098,38720,47786,44.76,28895,126203,18.63,81.37,13.22115238
W202515,SS2025,03-05-2025,09-05-2025,shirts,fashion,women,friends like these,9598,8499,10200,21.09,112374,472190,498803,48.63,35837,76537,31.89,68.11,163.3293524
W202515,SS2025,03-05-2025,09-05-2025,trousers,fashion,women,sosandar,7553,6420,11143,5.61,847716,247552,325874,43.17,214552,633164,25.31,74.69,106.2687176
W202515,SS2025,03-05-2025,09-05-2025,sandals,fashion,women,pavers,6520,5377,7525,26.07,391366,143975,201557,41.67,74315,317051,18.99,81.01,54.10773567
W202515,SS2025,03-05-2025,09-05-2025,t-shirts,fashion,men,nike,1225,996,1659,7.18,59006,176237,201244,46.69,15458,43548,26.2,73.8,101.6373183
W202516,SS2025,10-05-2025,16-05-2025,dresses,fashion,women,next,850,749,864,22.12,33412,35701,32746,52.16,3958,29454,11.85,88.15,72.97121535
W202516,SS2025,10-05-2025,16-05-2025,trousers,fashion,women,next,783,701,1070,24.9,30602,109578,92184,54.31,8475,22127,27.69,72.31,27.61971253
W202516,SS2025,10-05-2025,16-05-2025,dresses,fashion,women,lipsy,511,433,874,12.33,30916,45900,36585,55.65,3748,27168,12.12,87.88,50.57326793
W202516,SS2025,10-05-2025,16-05-2025,t-shirts,fashion,women,next,342,336,666,26.32,34336,92298,97147,48.72,11191,23145,32.59,67.41,112.0313424
W202516,SS2025,10-05-2025,16-05-2025,shorts,fashion,women,next,4309,3526,6493,13.14,363469,109778,59805,64.73,64271,299198,17.68,82.32,27.07695992
W202516,SS2025,10-05-2025,16-05-2025,shirts,fashion,men,next,3608,3404,4228,5.68,236997,101791,185981,35.37,63092,173905,26.62,73.38,71.87112887
W202516,SS2025,10-05-2025,16-05-2025,sandals,fashion,women,next,1260,1197,2309,15.0,138959,9454,4933,65.71,43885,95074,31.58,68.42,94.03267974
W202516,SS2025,10-05-2025,16-05-2025,shorts,fashion,men,next,4514,4334,8963,15.15,427671,110206,50285,68.67,82773,344898,19.35,80.65,69.93071895
W202516,SS2025,10-05-2025,16-05-2025,jeans,fashion,women,next,609,600,754,16.42,57108,432174,301607,58.9,11034,46074,19.32,80.68,140.2218613
W202516,SS2025,10-05-2025,16-05-2025,suit jackets,fashion,men,next,7580,7188,15026,16.64,245798,15831,22457,41.35,52541,193257,21.38,78.62,84.5209713
W202516,SS2025,10-05-2025,16-05-2025,shorts,fashion,Kids,next,6454,5239,9388,12.88,641868,118701,219492,35.1,76456,565412,11.91,88.09,76.77480136
W202516,SS2025,10-05-2025,16-05-2025,swimsuits,fashion,women,next,7088,6921,13304,21.63,504323,196384,387920,33.61,118808,385515,23.56,76.44,99.9835729
W202516,SS2025,10-05-2025,16-05-2025,dresses,fashion,women,love and roses,4753,4609,6851,24.72,446159,141572,225045,38.62,122525,323634,27.46,72.54,70.50326923
W202516,SS2025,10-05-2025,16-05-2025,bras,fashion,women,next,8842,7457,11248,18.21,293857,261269,132913,66.28,32205,261652,10.96,89.04,46.98796042
W202516,SS2025,10-05-2025,16-05-2025,trousers,fashion,men,next,8750,8539,11304,20.5,163620,118093,95691,55.24,23626,139994,14.44,85.56,105.156911
W202516,SS2025,10-05-2025,16-05-2025,bikinis,fashion,women,next,8481,6873,12479,21.7,462020,170657,112547,60.26,114994,347026,24.89,75.11,33.80732959
W202516,SS2025,10-05-2025,16-05-2025,dresses,fashion,women,reiss,8538,7606,13546,5.55,720382,117266,82705,58.64,77873,642509,10.81,89.19,44.64634963
W202516,SS2025,10-05-2025,16-05-2025,suit trousers,fashion,men,next,7834,6679,11106,14.14,275874,71346,59227,54.64,55475,220399,20.11,79.89,30.07901405
W202516,SS2025,10-05-2025,16-05-2025,sandals,fashion,Kids,next,1594,1443,2402,6.65,142403,100817,71489,58.51,36286,106117,25.48,74.52,67.86372588
W202516,SS2025,10-05-2025,16-05-2025,tops,fashion,women,next,165,135,263,15.76,17808,159348,79701,66.66,2513,15295,14.11,85.89,85.68064516
W202516,SS2025,10-05-2025,16-05-2025,shirts,fashion,women,next,2500,2412,3477,5.36,171558,84605,36959,69.6,39558,132000,23.06,76.94,94.1626646
W202516,SS2025,10-05-2025,16-05-2025,t-shirts,fashion,men,next,1064,960,1229,16.92,16911,268762,180587,59.81,4886,12025,28.89,71.11,53.00176929
W202516,SS2025,10-05-2025,16-05-2025,dresses,fashion,women,friends like these,3144,3009,3420,17.65,188937,108560,148235,42.27,29383,159554,15.55,84.45,92.73925605
W202516,SS2025,10-05-2025,16-05-2025,shoes,fashion,women,next,6689,5576,7512,13.4,538063,197904,141839,58.25,94201,443862,17.51,82.49,80.2605717
W202516,SS2025,10-05-2025,16-05-2025,dresses,fashion,women,roman,7320,6532,12707,16.09,975825,58697,94928,38.21,268747,707078,27.54,72.46,104.2232022
W202516,SS2025,10-05-2025,16-05-2025,t-shirts,fashion,Kids,next,4981,3992,6029,14.94,403487,188727,287318,39.64,126334,277153,31.31,68.69,102.0460879
W202516,SS2025,10-05-2025,16-05-2025,vests,fashion,women,next,9302,8867,13581,26.41,376885,188226,268463,41.22,37895,338990,10.05,89.95,100.5701387
W202516,SS2025,10-05-2025,16-05-2025,top and short sets,fashion,Kids,next,4317,3624,4964,21.52,272978,137940,148845,48.1,39131,233847,14.33,85.67,111.5894942
W202516,SS2025,10-05-2025,16-05-2025,dresses,fashion,Kids,next,9628,7844,10755,22.22,315324,1427,2836,33.47,93805,221519,29.75,70.25,19.37727273
W202516,SS2025,10-05-2025,16-05-2025,skirts,fashion,women,next,8738,7046,10775,6.07,822027,38681,37832,50.55,152651,669376,18.57,81.43,31.14082214
W202516,SS2025,10-05-2025,16-05-2025,blouses,fashion,women,love and roses,8981,7696,14965,21.35,256428,64121,73571,46.57,58452,197976,22.79,77.21,29.01222082
W202516,SS2025,10-05-2025,16-05-2025,sandals,fashion,women,linzi,4637,3826,6543,24.24,295639,498198,489257,50.45,59897,235742,20.26,79.74,134.2745445
W202516,SS2025,10-05-2025,16-05-2025,sandals,fashion,women,birkenstock,5710,4821,8536,11.56,191618,168313,114546,59.5,58031,133587,30.28,69.72,55.75773704
W202516,SS2025,10-05-2025,16-05-2025,polo shirts,fashion,men,next,2728,2526,4477,24.96,157543,38375,44201,46.47,40398,117145,25.64,74.36,62.22758101
W202516,SS2025,10-05-2025,16-05-2025,shoes,fashion,Kids,next,1296,1051,2185,12.42,80616,121506,113337,51.74,22530,58086,27.95,72.05,28.15188204
W202516,SS2025,10-05-2025,16-05-2025,blouses,fashion,women,next,1362,1251,2424,26.95,99732,30342,17660,63.21,25969,73763,26.04,73.96,42.78253119
W202516,SS2025,10-05-2025,16-05-2025,shoes,fashion,men,next,4904,4417,5161,14.42,296763,188795,123187,60.51,56721,240042,19.11,80.89,40.45934379
W202516,SS2025,10-05-2025,16-05-2025,dresses,fashion,women,sosandar,1550,1400,2442,12.13,156895,301370,669574,31.04,27706,129189,17.66,82.34,115.0271295
W202516,SS2025,10-05-2025,16-05-2025,jackets,fashion,women,next,2967,2829,5466,10.48,288595,165915,147933,52.86,36495,252100,12.65,87.35,78.03281949
W202516,SS2025,10-05-2025,16-05-2025,dresses,fashion,women,fat face,4545,4158,5528,21.98,316932,63465,127939,33.16,75994,240938,23.98,76.02,74.97218958
W202516,SS2025,10-05-2025,16-05-2025,dresses,fashion,women,phase eight,2532,2038,3025,6.79,123618,92374,58272,61.32,40042,83576,32.39,67.61,110.4442815
W202516,SS2025,10-05-2025,16-05-2025,jumpsuit,fashion,women,next,209,184,220,18.18,3645,99771,50951,66.2,865,2780,23.73,76.27,47.08591065
W202516,SS2025,10-05-2025,16-05-2025,jackets,fashion,men,next,2055,1969,2613,17.57,30982,119768,156193,43.4,7597,23385,24.52,75.48,84.41755889
W202516,SS2025,10-05-2025,16-05-2025,pyjamas,fashion,Kids,next,6970,5827,7427,16.9,542425,176761,118813,59.8,98793,443632,18.21,81.79,89.7855407
W202516,SS2025,10-05-2025,16-05-2025,trousers,fashion,Kids,next,7936,7751,11692,21.82,798784,247217,289628,46.05,263922,534862,33.04,66.96,96.83351371
W202516,SS2025,10-05-2025,16-05-2025,jeans,fashion,men,next,3950,3201,5023,18.84,393287,47565,97851,32.71,120356,272931,30.6,69.4,39.55821545
W202516,SS2025,10-05-2025,16-05-2025,knickers,fashion,women,next,1630,1612,2569,26.81,58236,214425,217422,49.65,6580,51656,11.3,88.7,90.64798489
W202516,SS2025,10-05-2025,16-05-2025,bikinis,fashion,women,pour moi,4598,3781,6054,19.75,137997,41708,53774,43.68,17313,120684,12.55,87.45,23.71045443
W202516,SS2025,10-05-2025,16-05-2025,playsuits,fashion,women,next,263,232,294,22.81,9831,115199,55647,67.43,1015,8816,10.32,89.68,22.74005058
W202516,SS2025,10-05-2025,16-05-2025,sandals,fashion,women,lipsy,8199,7070,14555,9.96,154439,56820,74019,43.43,31266,123173,20.24,79.76,22.19114654
W202516,SS2025,10-05-2025,16-05-2025,dresses,fashion,women,yours curve,9746,8471,15447,19.42,233355,143823,264097,35.26,62411,170944,26.75,73.25,62.05050198
W202516,SS2025,10-05-2025,16-05-2025,leggings,fashion,women,next,3535,2920,5111,6.53,125478,242494,417832,36.72,18491,106987,14.74,85.26,96.6660811
W202516,SS2025,10-05-2025,16-05-2025,trainers,fashion,women,skechers,7844,6466,7292,24.3,332091,80089,62712,56.08,71562,260529,21.55,78.45,48.75418231
W202516,SS2025,10-05-2025,16-05-2025,ceiling lights,homeware,unisex,next,514,491,781,21.4,8561,113670,228469,33.22,2726,5835,31.84,68.16,42.97688733
W202516,SS2025,10-05-2025,16-05-2025,curtains,homeware,unisex,next,3736,3217,5680,8.89,136066,13281,13756,49.12,27529,108537,20.23,79.77,17.7875
W202516,SS2025,10-05-2025,16-05-2025,trousers,fashion,women,friends like these,274,242,466,20.07,24234,55737,52906,51.3,3499,20735,14.44,85.56,78.27305476
W202516,SS2025,10-05-2025,16-05-2025,t-shirts,fashion,women,love and roses,4956,4245,8233,13.7,368522,85484,95372,47.27,87867,280655,23.84,76.16,28.05708967
W202516,SS2025,10-05-2025,16-05-2025,pyjamas,fashion,women,next,925,868,1807,24.11,81383,92676,41487,69.08,10638,70745,13.07,86.93,56.32367758
W202516,SS2025,10-05-2025,16-05-2025,dresses,fashion,women,jolie moi,9670,8891,15704,9.44,760374,34472,27487,55.64,85967,674407,11.31,88.69,63.80947477
W202516,SS2025,10-05-2025,16-05-2025,dresses,fashion,women,apricot,2915,2659,3101,17.39,113180,19038,39371,32.59,28842,84338,25.48,74.52,73.6557377
W202516,SS2025,10-05-2025,16-05-2025,shirts,fashion,men,reiss,338,316,460,10.95,29680,21790,22846,48.82,8717,20963,29.37,70.63,84.06026365
W202516,SS2025,10-05-2025,16-05-2025,trainers,fashion,Kids,nike,6855,6291,11584,13.11,870435,6762,4459,60.26,168273,702162,19.33,80.67,53.68899522
W202516,SS2025,10-05-2025,16-05-2025,shirts,fashion,Kids,next,3939,3826,6243,14.24,429647,193721,302687,39.02,80574,349073,18.75,81.25,101.7229508
W202516,SS2025,10-05-2025,16-05-2025,trainers,fashion,women,nike,5489,4422,8528,10.04,605538,270961,132254,67.2,182631,422907,30.16,69.84,133.030353
W202516,SS2025,10-05-2025,16-05-2025,trousers,fashion,women,reiss,4817,4524,5988,21.2,285541,53638,112318,32.32,43898,241643,15.37,84.63,55.30023326
W202516,SS2025,10-05-2025,16-05-2025,bags,fashion,women,next,3580,3341,4198,20.36,138517,35966,83099,30.21,21902,116615,15.81,84.19,21.25022309
W202516,SS2025,10-05-2025,16-05-2025,dresses,fashion,women,joules,7151,6984,9697,22.67,710378,11484,20877,35.49,185755,524623,26.15,73.85,69.1474359
W202516,SS2025,10-05-2025,16-05-2025,boxers,fashion,men,next,9461,7843,13006,16.16,1038585,508810,730234,41.06,239985,798600,23.11,76.89,150.6436474
W202516,SS2025,10-05-2025,16-05-2025,bed sets,homeware,unisex,next,6910,5824,7302,15.96,135922,266665,350174,43.23,38542,97380,28.36,71.64,86.56174572
W202516,SS2025,10-05-2025,16-05-2025,sandals,fashion,women,friends like these,6234,5128,9030,9.27,612878,169021,262375,39.18,89681,523197,14.63,85.37,122.4165721
W202516,SS2025,10-05-2025,16-05-2025,dresses,fashion,women,monsoon,8892,7538,10646,20.2,346175,14392,18912,43.21,58661,287514,16.95,83.05,58.53075571
W202516,SS2025,10-05-2025,16-05-2025,blouses,fashion,women,lipsy,258,253,396,6.98,13590,137781,238967,36.57,1550,12040,11.41,88.59,103.7301762
W202516,SS2025,10-05-2025,16-05-2025,bras,fashion,women,victorias secret,901,802,1576,24.64,60059,24267,13344,64.52,20339,39720,33.87,66.13,30.25824618
W202516,SS2025,10-05-2025,16-05-2025,trainers,fashion,Kids,next,8530,7652,13669,22.38,685772,187264,235588,44.29,217404,468368,31.7,68.3,50.45364515
W202516,SS2025,10-05-2025,16-05-2025,trainers,fashion,women,adidas,402,355,590,9.2,16683,111536,102187,52.19,5527,11156,33.13,66.87,26.23011782
W202516,SS2025,10-05-2025,16-05-2025,blouses,fashion,women,friends like these,9163,8548,16771,10.31,944622,99478,87595,53.18,150151,794471,15.9,84.1,72.81938497
W202516,SS2025,10-05-2025,16-05-2025,waistcoats,fashion,women,next,3475,3017,5486,10.88,312042,270082,118727,69.46,101656,210386,32.58,67.42,60.770397
W202516,SS2025,10-05-2025,16-05-2025,suit trousers,fashion,women,next,3743,3556,3990,6.47,159422,49295,27448,64.23,34943,124479,21.92,78.08,46.62393682
W202516,SS2025,10-05-2025,16-05-2025,rompersuits,fashion,Kids,next,1795,1614,2872,15.99,54194,241574,147213,62.14,17088,37106,31.53,68.47,94.68753044
W202516,SS2025,10-05-2025,16-05-2025,dresses,fashion,women,joe browns,472,445,538,18.64,15076,242649,112378,68.35,4240,10836,28.12,71.88,45.72144237
W202516,SS2025,10-05-2025,16-05-2025,sofas,homeware,unisex,next,7446,7302,14522,13.74,977816,439724,356849,55.2,128896,848920,13.18,86.82,143.474964
W202516,SS2025,10-05-2025,16-05-2025,sandals,fashion,women,skechers,7471,6897,14155,11.52,1054028,18723,34552,35.14,335088,718940,31.79,68.21,69.73167539
W202516,SS2025,10-05-2025,16-05-2025,t-shirts,fashion,women,lipsy,4220,4111,6411,18.55,460521,176531,331075,34.78,154469,306052,33.54,66.46,121.5822754
W202516,SS2025,10-05-2025,16-05-2025,dresses,fashion,women,mint velvet,7111,5786,8613,15.76,158615,143853,181918,44.16,41134,117481,25.93,74.07,83.85353925
W202516,SS2025,10-05-2025,16-05-2025,dresses,fashion,women,boden,4472,4221,5847,25.09,345314,70686,113309,38.42,54645,290669,15.82,84.18,77.73341783
W202516,SS2025,10-05-2025,16-05-2025,socks,fashion,Kids,next,8864,7556,10480,20.22,416154,10148,11568,46.73,43478,372676,10.45,89.55,66.00607903
W202516,SS2025,10-05-2025,16-05-2025,trainers,fashion,men,nike,7432,7134,11304,6.57,367741,43398,34726,55.55,64751,302990,17.61,82.39,40.4997408
W202516,SS2025,10-05-2025,16-05-2025,swimsuits,fashion,women,pour moi,8372,7490,11625,21.39,347897,85635,75545,53.13,86718,261179,24.93,75.07,25.70653907
W202516,SS2025,10-05-2025,16-05-2025,sleepsuits,fashion,Kids,next,7377,5979,12006,10.82,772845,433172,367440,54.11,111246,661599,14.39,85.61,148.6744661
W202516,SS2025,10-05-2025,16-05-2025,dresses,fashion,women,yumi,6770,5618,10349,11.89,285085,97382,212649,31.41,37842,247243,13.27,86.73,67.3102475
W202516,SS2025,10-05-2025,16-05-2025,dresses,fashion,women,threadbare,1729,1680,2819,6.94,117217,326221,376010,46.45,25532,91685,21.78,78.22,83.2717894
W202516,SS2025,10-05-2025,16-05-2025,shapewear and solutions,fashion,women,next,4609,3756,6770,10.44,391180,5930,2954,66.75,51394,339786,13.14,86.86,61.69444444
W202516,SS2025,10-05-2025,16-05-2025,suit jackets,fashion,women,next,933,900,1110,8.9,52987,69687,30907,69.28,16008,36979,30.21,69.79,71.49538024
W202516,SS2025,10-05-2025,16-05-2025,waistcoats,fashion,men,next,7875,7092,8937,14.76,616063,91750,61715,59.79,188882,427181,30.66,69.34,90.27352941
W202516,SS2025,10-05-2025,16-05-2025,sandals,fashion,women,crocs,3035,2815,3286,12.45,147723,50298,85677,36.99,22977,124746,15.55,84.45,75.0
W202516,SS2025,10-05-2025,16-05-2025,trousers,fashion,women,roman,5371,5257,5858,19.07,468082,302091,227777,57.01,108919,359163,23.27,76.73,132.2355877
W202516,SS2025,10-05-2025,16-05-2025,trousers,fashion,women,fat face,7342,6749,8346,21.97,478246,66057,80483,45.08,148742,329504,31.1,68.9,96.59854977
W202516,SS2025,10-05-2025,16-05-2025,cardigans,fashion,women,next,4929,3970,5593,15.32,375178,95313,218929,30.33,79525,295653,21.2,78.8,110.8046544
W202516,SS2025,10-05-2025,16-05-2025,dresses,fashion,women,millie mackintosh x friends like these,9096,8754,12546,21.22,341107,228658,349142,39.57,38954,302153,11.42,88.58,119.4048357
W202516,SS2025,10-05-2025,16-05-2025,trainers,fashion,women,next,2999,2945,4742,24.11,271703,20792,22157,48.41,69901,201802,25.73,74.27,19.95771375
W202516,SS2025,10-05-2025,16-05-2025,coverups,fashion,women,next,8604,7735,8567,18.99,135362,86779,202296,30.02,44530,90832,32.9,67.1,39.06418919
W202516,SS2025,10-05-2025,16-05-2025,jumpsuit,fashion,women,reiss,9850,9384,16954,6.39,296378,334934,392889,46.02,79555,216823,26.84,73.16,125.4650922
W202516,SS2025,10-05-2025,16-05-2025,vests,fashion,women,reiss,7231,6065,10087,21.17,317828,96401,87815,52.33,34151,283677,10.75,89.25,26.83408594
W202516,SS2025,10-05-2025,16-05-2025,dining chairs,homeware,unisex,next,1964,1659,2914,25.05,84754,230862,356355,39.31,16363,68391,19.31,80.69,114.4003507
W202516,SS2025,10-05-2025,16-05-2025,dining tables,homeware,unisex,next,8823,8521,13639,6.01,332678,243035,171164,58.68,107651,225027,32.36,67.64,63.19789442
W202516,SS2025,10-05-2025,16-05-2025,dresses,fashion,women,vanda andvert love and roses,8896,8238,13634,26.52,455158,9042,12299,42.37,130637,324521,28.7,71.3,51.54830918
W202516,SS2025,10-05-2025,16-05-2025,dresses,fashion,women,pour moi,3114,2685,5526,15.99,157435,4436,2713,62.05,33276,124159,21.14,78.86,59.575
W202516,SS2025,10-05-2025,16-05-2025,dresses,fashion,women,kew collection,1253,1181,2348,19.71,72445,171484,169949,50.22,23276,49169,32.13,67.87,39.02091429
W202516,SS2025,10-05-2025,16-05-2025,bed sheets,homeware,unisex,next,3357,2917,5579,15.13,375935,129402,130141,49.86,80814,295121,21.5,78.5,37.28530384
W202516,SS2025,10-05-2025,16-05-2025,cushions,homeware,unisex,next,685,603,1227,11.53,52946,317008,462630,40.66,7028,45918,13.27,86.73,94.75425377
W202516,SS2025,10-05-2025,16-05-2025,dresses,fashion,women,white stuff,2915,2840,4940,10.94,261592,35584,46123,43.55,35291,226301,13.49,86.51,107.9352708
W202516,SS2025,10-05-2025,16-05-2025,dresses,fashion,women,forever new,2646,2445,3010,18.82,151549,70037,129014,35.19,44636,106913,29.45,70.55,49.41683217
W202516,SS2025,10-05-2025,16-05-2025,sandals,fashion,women,dune london,985,934,1337,9.95,78760,272402,169592,61.63,12277,66483,15.59,84.41,131.1944197
W202516,SS2025,10-05-2025,16-05-2025,polo shirts,fashion,Kids,next,7502,7215,8402,14.54,615485,60096,35522,62.85,73100,542385,11.88,88.12,116.4652862
W202516,SS2025,10-05-2025,16-05-2025,t-shirts,fashion,women,fat face,3167,2896,3851,13.64,282491,46327,75757,37.95,61436,221055,21.75,78.25,72.62581797
W202516,SS2025,10-05-2025,16-05-2025,sandals,fashion,women,dr. martens,6136,4911,9776,16.72,232950,592650,311267,65.56,38744,194206,16.63,83.37,160.8393238
W202516,SS2025,10-05-2025,16-05-2025,hats,fashion,Kids,next,5492,4452,7331,25.53,382826,163389,229578,41.58,62135,320691,16.23,83.77,90.67074296
W202516,SS2025,10-05-2025,16-05-2025,blouses,fashion,women,roman,6806,6676,9493,13.78,112452,50044,102536,32.8,31676,80776,28.17,71.83,26.03310015
W202516,SS2025,10-05-2025,16-05-2025,dresses,fashion,women,girl in mind,6882,6806,9891,24.09,206358,68082,157607,30.17,24633,181725,11.94,88.06,73.39479675
W202516,SS2025,10-05-2025,16-05-2025,trousers,fashion,women,lipsy,6416,6170,11453,23.27,865385,291134,303667,48.95,100567,764818,11.62,88.38,91.2971604
W202516,SS2025,10-05-2025,16-05-2025,dresses,fashion,women,river island,9220,8343,11001,17.32,856963,141081,72356,66.1,202279,654684,23.6,76.4,27.22758005
W202516,SS2025,10-05-2025,16-05-2025,trainers,fashion,women,converse,6881,5745,9962,7.92,118198,239204,410092,36.84,38796,79402,32.82,67.18,125.2983404
W202516,SS2025,10-05-2025,16-05-2025,trainers,fashion,Kids,adidas,9567,8061,14965,16.47,596935,2442,2467,49.75,169591,427344,28.41,71.59,41.60169492
W202516,SS2025,10-05-2025,16-05-2025,beds,homeware,unisex,next,904,766,1349,25.77,40501,153162,349870,30.45,8835,31666,21.81,78.19,121.7111057
W202516,SS2025,10-05-2025,16-05-2025,shirts,fashion,women,lipsy,464,400,762,23.28,25766,34660,21182,62.07,7416,18350,28.78,71.22,28.78453608
W202516,SS2025,10-05-2025,16-05-2025,trainers,fashion,women,new balance,9148,8100,13996,24.69,502841,39836,42304,48.5,103231,399610,20.53,79.47,43.59872611
W202516,SS2025,10-05-2025,16-05-2025,swim shorts,fashion,men,next,9770,8831,16422,13.45,393820,246988,164187,60.07,77375,316445,19.65,80.35,61.44276748
W202516,SS2025,10-05-2025,16-05-2025,suit jackets,fashion,women,reiss,9879,8903,17819,6.93,927125,250142,281477,47.05,205191,721934,22.13,77.87,68.66688194
W202516,SS2025,10-05-2025,16-05-2025,dresses,fashion,women,adrianna papell,2862,2452,4077,9.54,288951,155267,140776,52.45,51220,237731,17.73,82.27,40.51498563
W202516,SS2025,10-05-2025,16-05-2025,leggings,fashion,Kids,next,2215,2078,2741,10.07,80146,22060,46627,32.12,10577,69569,13.2,86.8,65.478551
W202516,SS2025,10-05-2025,16-05-2025,trainers,fashion,men,adidas,3761,3521,5727,6.57,337265,101025,68250,59.68,75849,261416,22.49,77.51,67.25268176
W202516,SS2025,10-05-2025,16-05-2025,vests,fashion,women,the set,9841,9161,10543,17.39,371048,12433,6469,65.78,60326,310722,16.26,83.74,44.89786223
W202516,SS2025,10-05-2025,16-05-2025,dresses,fashion,Kids,lipsy,3143,2826,3541,16.07,39398,325244,190333,63.08,7200,32198,18.28,81.72,130.9900915
W202516,SS2025,10-05-2025,16-05-2025,jumpsuit,fashion,women,lipsy,6859,6473,8739,10.1,613204,6148,4449,58.02,163974,449230,26.74,73.26,51.69268293
W202516,SS2025,10-05-2025,16-05-2025,dresses,fashion,women,scarlett and jo,6187,5956,8921,15.19,604298,310817,141158,68.77,201038,403260,33.27,66.73,123.2547041
W202516,SS2025,10-05-2025,16-05-2025,socks,fashion,men,nike,6527,6361,13107,12.03,1003002,281236,393270,41.7,100628,902374,10.03,89.97,110.1054522
W202516,SS2025,10-05-2025,16-05-2025,sandals,fashion,women,fitflop,2944,2881,4559,5.47,249667,51095,107165,32.29,58711,190956,23.52,76.48,90.27952082
W202516,SS2025,10-05-2025,16-05-2025,bras,fashion,women,fantasie,7168,5833,7198,18.86,151644,293460,519982,36.08,22201,129443,14.64,85.36,94.59727875
